customer_id,last_order_date,days_since,preferred_channel,total_orders
18406,2025-05-11,234,Takeaway,1
45258,2025-05-11,234,Dine-in,2
605,2025-05-11,234,Website/App,1
14573,2025-05-11,234,Takeaway,2
46359,2025-05-11,234,Third-party Delivery,3
1947,2025-05-11,234,Website/App,1
12292,2025-05-11,234,Dine-in,2
23492,2025-05-11,234,Dine-in,2
1267,2025-05-11,234,Dine-in,2
7470,2025-05-11,234,Dine-in,1
12029,2025-05-11,234,Website/App,1
31077,2025-05-11,234,Website/App,2
17747,2025-05-11,234,Website/App,1
22380,2025-05-11,234,Dine-in,1
49751,2025-05-11,234,Dine-in,2
11131,2025-05-11,234,Takeaway,1
41581,2025-05-11,234,Third-party Delivery,1
37357,2025-05-11,234,Dine-in,1
13516,2025-05-11,234,Third-party Delivery,3
17938,2025-05-11,234,Takeaway,3
17139,2025-05-11,234,Dine-in,1
31240,2025-05-11,234,Dine-in,2
30879,2025-05-11,234,Dine-in,1
18000,2025-05-11,234,Third-party Delivery,3
40853,2025-05-11,234,Website/App,1
39644,2025-05-11,234,Third-party Delivery,1
27289,2025-05-11,234,Takeaway,1
20484,2025-05-11,234,Third-party Delivery,2
43732,2025-05-11,234,Third-party Delivery,2
6269,2025-05-11,234,Dine-in,1
13053,2025-05-11,234,Third-party Delivery,1
43315,2025-05-11,234,Website/App,1
28338,2025-05-11,234,Takeaway,1
2630,2025-05-11,234,Third-party Delivery,4
28747,2025-05-11,234,Third-party Delivery,1
32313,2025-05-11,234,Dine-in,1
26983,2025-05-11,234,Third-party Delivery,1
47252,2025-05-11,234,Takeaway,1
17107,2025-05-11,234,Website/App,2
5569,2025-05-11,234,Takeaway,1
32421,2025-05-11,234,Website/App,1
24160,2025-05-11,234,Website/App,3
4654,2025-05-11,234,Third-party Delivery,2
42398,2025-05-11,234,Takeaway,2
25702,2025-05-11,234,Dine-in,1
9043,2025-05-11,234,Third-party Delivery,1
32805,2025-05-11,234,Takeaway,2
23515,2025-05-11,234,Dine-in,2
5807,2025-05-11,234,Takeaway,4
18037,2025-05-11,234,Third-party Delivery,2
25960,2025-05-11,234,Takeaway,1
10006,2025-05-11,234,Dine-in,3
43204,2025-05-11,234,Website/App,2
47122,2025-05-11,234,Website/App,2
3949,2025-05-11,234,Dine-in,1
37552,2025-05-11,234,Third-party Delivery,2
13315,2025-05-11,234,Takeaway,2
45304,2025-05-11,234,Third-party Delivery,3
14680,2025-05-11,234,Takeaway,1
39395,2025-05-11,234,Takeaway,1
6495,2025-05-11,234,Dine-in,2
5942,2025-05-11,234,Dine-in,3
43050,2025-05-12,233,Dine-in,1
3309,2025-05-12,233,Website/App,2
18978,2025-05-12,233,Dine-in,2
24014,2025-05-12,233,Third-party Delivery,1
44003,2025-05-12,233,Website/App,1
20189,2025-05-12,233,Dine-in,2
22236,2025-05-12,233,Dine-in,2
13857,2025-05-12,233,Third-party Delivery,2
6320,2025-05-12,233,Third-party Delivery,2
28090,2025-05-12,233,Website/App,1
7333,2025-05-12,233,Website/App,3
35695,2025-05-12,233,Website/App,1
17655,2025-05-12,233,Dine-in,1
19882,2025-05-12,233,Dine-in,1
25388,2025-05-12,233,Website/App,2
43079,2025-05-12,233,Website/App,1
5363,2025-05-12,233,Third-party Delivery,3
30551,2025-05-12,233,Website/App,2
16397,2025-05-12,233,Takeaway,3
20399,2025-05-12,233,Third-party Delivery,2
28438,2025-05-12,233,Third-party Delivery,1
32994,2025-05-12,233,Website/App,2
17831,2025-05-12,233,Takeaway,2
3588,2025-05-12,233,Third-party Delivery,2
30031,2025-05-12,233,Third-party Delivery,4
9223,2025-05-12,233,Dine-in,2
790,2025-05-12,233,Third-party Delivery,2
44047,2025-05-12,233,Dine-in,1
2186,2025-05-12,233,Website/App,1
11059,2025-05-12,233,Website/App,3
24936,2025-05-12,233,Takeaway,1
36775,2025-05-12,233,Website/App,2
9085,2025-05-12,233,Dine-in,3
39340,2025-05-12,233,Website/App,2
28051,2025-05-12,233,Website/App,1
2026,2025-05-12,233,Third-party Delivery,1
1264,2025-05-12,233,Dine-in,1
33413,2025-05-12,233,Dine-in,2
3898,2025-05-12,233,Website/App,1
35011,2025-05-12,233,Takeaway,1
14977,2025-05-12,233,Third-party Delivery,3
37407,2025-05-12,233,Website/App,5
15255,2025-05-12,233,Website/App,1
6174,2025-05-12,233,Website/App,1
33552,2025-05-12,233,Dine-in,1
273,2025-05-12,233,Takeaway,1
20415,2025-05-12,233,Third-party Delivery,2
42217,2025-05-12,233,Dine-in,1
45358,2025-05-12,233,Third-party Delivery,1
21827,2025-05-12,233,Third-party Delivery,1
11553,2025-05-12,233,Third-party Delivery,1
40721,2025-05-12,233,Dine-in,3
46375,2025-05-12,233,Takeaway,2
27618,2025-05-12,233,Takeaway,1
40986,2025-05-12,233,Website/App,1
20832,2025-05-12,233,Website/App,3
37555,2025-05-12,233,Website/App,1
42712,2025-05-12,233,Dine-in,2
40972,2025-05-12,233,Takeaway,2
863,2025-05-12,233,Dine-in,1
46399,2025-05-12,233,Third-party Delivery,1
3118,2025-05-12,233,Website/App,1
2292,2025-05-12,233,Third-party Delivery,1
2293,2025-05-12,233,Website/App,2
7945,2025-05-12,233,Dine-in,2
9522,2025-05-12,233,Dine-in,1
25901,2025-05-12,233,Dine-in,1
38523,2025-05-12,233,Website/App,1
14772,2025-05-12,233,Takeaway,1
40553,2025-05-12,233,Website/App,2
29719,2025-05-12,233,Third-party Delivery,3
42032,2025-05-12,233,Dine-in,1
5308,2025-05-12,233,Third-party Delivery,2
2811,2025-05-12,233,Takeaway,1
28375,2025-05-12,233,Website/App,1
3896,2025-05-12,233,Takeaway,3
23459,2025-05-12,233,Website/App,2
6901,2025-05-12,233,Website/App,1
46306,2025-05-12,233,Website/App,3
44896,2025-05-12,233,Takeaway,1
30639,2025-05-12,233,Takeaway,1
16289,2025-05-12,233,Website/App,1
5328,2025-05-13,232,Third-party Delivery,2
49967,2025-05-13,232,Website/App,3
10384,2025-05-13,232,Takeaway,1
18324,2025-05-13,232,Dine-in,1
25149,2025-05-13,232,Takeaway,3
40768,2025-05-13,232,Website/App,1
32519,2025-05-13,232,Takeaway,2
30452,2025-05-13,232,Takeaway,2
21840,2025-05-13,232,Website/App,1
39167,2025-05-13,232,Takeaway,2
12423,2025-05-13,232,Website/App,2
26478,2025-05-13,232,Dine-in,2
3628,2025-05-13,232,Website/App,2
31824,2025-05-13,232,Takeaway,4
25440,2025-05-13,232,Takeaway,3
21347,2025-05-13,232,Takeaway,2
28435,2025-05-13,232,Website/App,2
15492,2025-05-13,232,Dine-in,4
43612,2025-05-13,232,Third-party Delivery,1
38468,2025-05-13,232,Dine-in,1
46244,2025-05-13,232,Dine-in,2
403,2025-05-13,232,Takeaway,1
37307,2025-05-13,232,Third-party Delivery,1
27866,2025-05-13,232,Takeaway,2
47030,2025-05-13,232,Third-party Delivery,2
7071,2025-05-13,232,Website/App,2
11417,2025-05-13,232,Takeaway,1
37717,2025-05-13,232,Third-party Delivery,3
46637,2025-05-13,232,Third-party Delivery,5
341,2025-05-13,232,Dine-in,1
38954,2025-05-13,232,Takeaway,1
31313,2025-05-13,232,Takeaway,1
25986,2025-05-13,232,Takeaway,1
40511,2025-05-13,232,Takeaway,2
14997,2025-05-13,232,Website/App,1
17663,2025-05-13,232,Third-party Delivery,4
41441,2025-05-13,232,Takeaway,2
48909,2025-05-13,232,Takeaway,1
20963,2025-05-13,232,Dine-in,1
3721,2025-05-13,232,Third-party Delivery,1
33116,2025-05-13,232,Dine-in,3
36657,2025-05-13,232,Website/App,2
1753,2025-05-13,232,Third-party Delivery,1
24550,2025-05-13,232,Dine-in,1
26460,2025-05-13,232,Third-party Delivery,4
8895,2025-05-13,232,Dine-in,1
1598,2025-05-13,232,Website/App,1
25849,2025-05-13,232,Third-party Delivery,1
4501,2025-05-13,232,Takeaway,2
28464,2025-05-13,232,Dine-in,3
6392,2025-05-13,232,Website/App,1
46231,2025-05-13,232,Dine-in,2
10653,2025-05-13,232,Dine-in,1
31311,2025-05-13,232,Third-party Delivery,2
5635,2025-05-13,232,Dine-in,2
8019,2025-05-13,232,Website/App,1
7494,2025-05-13,232,Website/App,1
9599,2025-05-13,232,Takeaway,2
7092,2025-05-14,231,Dine-in,2
43104,2025-05-14,231,Takeaway,2
193,2025-05-14,231,Third-party Delivery,1
4570,2025-05-14,231,Takeaway,3
9979,2025-05-14,231,Third-party Delivery,3
40785,2025-05-14,231,Dine-in,1
32930,2025-05-14,231,Takeaway,1
23702,2025-05-14,231,Takeaway,1
10957,2025-05-14,231,Website/App,1
47572,2025-05-14,231,Dine-in,1
29842,2025-05-14,231,Website/App,1
46264,2025-05-14,231,Third-party Delivery,1
36690,2025-05-14,231,Website/App,2
25938,2025-05-14,231,Website/App,2
35653,2025-05-14,231,Dine-in,2
47016,2025-05-14,231,Dine-in,2
10869,2025-05-14,231,Dine-in,1
22531,2025-05-14,231,Website/App,1
3031,2025-05-14,231,Dine-in,2
12569,2025-05-14,231,Third-party Delivery,1
45777,2025-05-14,231,Takeaway,1
30910,2025-05-14,231,Dine-in,2
34395,2025-05-14,231,Takeaway,1
32194,2025-05-14,231,Website/App,3
49973,2025-05-14,231,Third-party Delivery,1
22993,2025-05-14,231,Dine-in,3
32066,2025-05-14,231,Website/App,1
1606,2025-05-14,231,Third-party Delivery,1
36094,2025-05-14,231,Website/App,1
7738,2025-05-14,231,Dine-in,1
29594,2025-05-14,231,Dine-in,1
46057,2025-05-14,231,Takeaway,1
30444,2025-05-14,231,Dine-in,1
39008,2025-05-14,231,Website/App,2
44386,2025-05-14,231,Dine-in,1
24863,2025-05-14,231,Takeaway,2
41336,2025-05-14,231,Website/App,1
49568,2025-05-14,231,Website/App,2
38571,2025-05-14,231,Website/App,1
17106,2025-05-14,231,Website/App,1
11358,2025-05-14,231,Third-party Delivery,2
29317,2025-05-14,231,Takeaway,2
24516,2025-05-14,231,Third-party Delivery,2
15336,2025-05-14,231,Takeaway,1
1472,2025-05-14,231,Takeaway,1
13248,2025-05-14,231,Third-party Delivery,1
22661,2025-05-14,231,Takeaway,2
48171,2025-05-14,231,Website/App,2
27124,2025-05-14,231,Third-party Delivery,1
290,2025-05-14,231,Third-party Delivery,2
6429,2025-05-14,231,Takeaway,4
22181,2025-05-14,231,Third-party Delivery,2
6316,2025-05-14,231,Third-party Delivery,2
683,2025-05-14,231,Dine-in,1
32771,2025-05-14,231,Website/App,2
17540,2025-05-14,231,Third-party Delivery,1
43696,2025-05-14,231,Takeaway,1
35398,2025-05-14,231,Website/App,1
30785,2025-05-14,231,Third-party Delivery,2
18905,2025-05-14,231,Takeaway,1
49454,2025-05-14,231,Third-party Delivery,2
32467,2025-05-14,231,Third-party Delivery,1
45633,2025-05-14,231,Dine-in,5
28647,2025-05-14,231,Takeaway,1
26860,2025-05-14,231,Third-party Delivery,1
16302,2025-05-14,231,Dine-in,1
2238,2025-05-14,231,Third-party Delivery,1
5300,2025-05-14,231,Website/App,1
37868,2025-05-15,230,Dine-in,1
35223,2025-05-15,230,Dine-in,2
17977,2025-05-15,230,Takeaway,4
17939,2025-05-15,230,Website/App,5
11035,2025-05-15,230,Third-party Delivery,1
39532,2025-05-15,230,Website/App,2
39521,2025-05-15,230,Dine-in,1
34435,2025-05-15,230,Third-party Delivery,2
28219,2025-05-15,230,Website/App,1
28840,2025-05-15,230,Website/App,2
21459,2025-05-15,230,Website/App,2
13419,2025-05-15,230,Website/App,2
24136,2025-05-15,230,Takeaway,1
49029,2025-05-15,230,Website/App,1
12218,2025-05-15,230,Third-party Delivery,1
20803,2025-05-15,230,Website/App,2
49561,2025-05-15,230,Takeaway,1
6197,2025-05-15,230,Website/App,2
26263,2025-05-15,230,Website/App,1
43194,2025-05-15,230,Takeaway,2
47062,2025-05-15,230,Takeaway,1
39650,2025-05-15,230,Third-party Delivery,1
18396,2025-05-15,230,Website/App,1
13834,2025-05-15,230,Website/App,2
43877,2025-05-15,230,Third-party Delivery,1
17708,2025-05-15,230,Website/App,1
2035,2025-05-15,230,Takeaway,2
8611,2025-05-15,230,Dine-in,1
26176,2025-05-15,230,Third-party Delivery,1
9655,2025-05-15,230,Third-party Delivery,1
18412,2025-05-15,230,Third-party Delivery,1
5684,2025-05-15,230,Website/App,2
30472,2025-05-15,230,Website/App,1
13980,2025-05-15,230,Takeaway,1
8974,2025-05-15,230,Takeaway,1
49269,2025-05-15,230,Dine-in,1
38363,2025-05-15,230,Takeaway,1
14393,2025-05-15,230,Dine-in,2
44533,2025-05-15,230,Dine-in,2
19223,2025-05-15,230,Third-party Delivery,1
7243,2025-05-15,230,Takeaway,2
30302,2025-05-15,230,Dine-in,2
40898,2025-05-15,230,Takeaway,2
41185,2025-05-15,230,Third-party Delivery,1
13244,2025-05-15,230,Takeaway,1
16450,2025-05-15,230,Takeaway,1
4669,2025-05-15,230,Dine-in,1
25485,2025-05-15,230,Website/App,2
22152,2025-05-15,230,Website/App,4
43338,2025-05-15,230,Third-party Delivery,2
37392,2025-05-15,230,Dine-in,4
7267,2025-05-15,230,Third-party Delivery,1
15865,2025-05-15,230,Website/App,1
29644,2025-05-15,230,Third-party Delivery,4
5524,2025-05-15,230,Website/App,2
33059,2025-05-15,230,Takeaway,2
48238,2025-05-15,230,Dine-in,1
17432,2025-05-15,230,Dine-in,1
43588,2025-05-15,230,Third-party Delivery,2
43055,2025-05-15,230,Website/App,1
6706,2025-05-15,230,Third-party Delivery,1
39407,2025-05-15,230,Dine-in,1
18207,2025-05-15,230,Website/App,2
40623,2025-05-15,230,Website/App,1
47357,2025-05-16,229,Takeaway,1
49490,2025-05-16,229,Dine-in,3
26137,2025-05-16,229,Dine-in,3
44546,2025-05-16,229,Takeaway,2
47771,2025-05-16,229,Dine-in,1
8913,2025-05-16,229,Takeaway,1
20733,2025-05-16,229,Dine-in,1
29051,2025-05-16,229,Website/App,1
24470,2025-05-16,229,Website/App,3
27964,2025-05-16,229,Website/App,2
11135,2025-05-16,229,Dine-in,1
42449,2025-05-16,229,Website/App,1
28300,2025-05-16,229,Takeaway,1
43198,2025-05-16,229,Third-party Delivery,2
25752,2025-05-16,229,Dine-in,1
9339,2025-05-16,229,Website/App,1
11412,2025-05-16,229,Dine-in,2
33367,2025-05-16,229,Third-party Delivery,2
31007,2025-05-16,229,Website/App,1
24216,2025-05-16,229,Takeaway,2
18645,2025-05-16,229,Third-party Delivery,1
4535,2025-05-16,229,Takeaway,1
14144,2025-05-16,229,Website/App,4
24591,2025-05-16,229,Website/App,1
11097,2025-05-16,229,Website/App,2
24239,2025-05-16,229,Third-party Delivery,2
44343,2025-05-16,229,Third-party Delivery,2
31694,2025-05-16,229,Third-party Delivery,1
21815,2025-05-16,229,Third-party Delivery,1
39531,2025-05-16,229,Website/App,1
34382,2025-05-16,229,Third-party Delivery,1
12412,2025-05-16,229,Dine-in,2
11443,2025-05-16,229,Takeaway,1
22858,2025-05-16,229,Takeaway,1
5689,2025-05-16,229,Third-party Delivery,2
42041,2025-05-16,229,Third-party Delivery,1
15399,2025-05-16,229,Website/App,3
3797,2025-05-16,229,Website/App,3
25365,2025-05-16,229,Dine-in,1
28358,2025-05-16,229,Website/App,2
15499,2025-05-16,229,Takeaway,2
5306,2025-05-16,229,Third-party Delivery,1
35609,2025-05-16,229,Third-party Delivery,3
8273,2025-05-16,229,Dine-in,2
34920,2025-05-16,229,Third-party Delivery,2
27508,2025-05-16,229,Website/App,2
5304,2025-05-16,229,Website/App,1
49958,2025-05-16,229,Website/App,2
44881,2025-05-16,229,Third-party Delivery,2
11186,2025-05-16,229,Website/App,2
35906,2025-05-16,229,Dine-in,1
12660,2025-05-16,229,Website/App,1
41817,2025-05-16,229,Third-party Delivery,2
47469,2025-05-16,229,Website/App,1
10081,2025-05-16,229,Dine-in,1
39848,2025-05-16,229,Takeaway,2
18073,2025-05-16,229,Takeaway,1
34539,2025-05-16,229,Website/App,1
29831,2025-05-16,229,Dine-in,2
44391,2025-05-16,229,Takeaway,1
47676,2025-05-16,229,Dine-in,1
11329,2025-05-16,229,Website/App,1
9251,2025-05-16,229,Website/App,1
49697,2025-05-16,229,Dine-in,3
37577,2025-05-16,229,Website/App,3
19562,2025-05-16,229,Website/App,2
45415,2025-05-16,229,Takeaway,2
22218,2025-05-16,229,Takeaway,2
3575,2025-05-16,229,Dine-in,1
25252,2025-05-16,229,Dine-in,2
38091,2025-05-17,228,Website/App,1
2839,2025-05-17,228,Website/App,1
19763,2025-05-17,228,Takeaway,2
26219,2025-05-17,228,Takeaway,1
26921,2025-05-17,228,Third-party Delivery,3
31645,2025-05-17,228,Dine-in,1
6909,2025-05-17,228,Website/App,1
28759,2025-05-17,228,Third-party Delivery,2
20377,2025-05-17,228,Dine-in,1
25585,2025-05-17,228,Dine-in,1
7112,2025-05-17,228,Third-party Delivery,2
137,2025-05-17,228,Dine-in,3
25445,2025-05-17,228,Third-party Delivery,2
34801,2025-05-17,228,Third-party Delivery,2
20149,2025-05-17,228,Takeaway,1
9302,2025-05-17,228,Dine-in,1
36935,2025-05-17,228,Dine-in,1
6068,2025-05-17,228,Dine-in,2
20299,2025-05-17,228,Dine-in,2
14174,2025-05-17,228,Takeaway,1
7133,2025-05-17,228,Takeaway,3
1342,2025-05-17,228,Third-party Delivery,1
38764,2025-05-17,228,Website/App,2
20968,2025-05-17,228,Third-party Delivery,3
11483,2025-05-17,228,Third-party Delivery,1
42026,2025-05-17,228,Dine-in,1
42464,2025-05-17,228,Dine-in,2
1513,2025-05-17,228,Dine-in,1
15620,2025-05-17,228,Dine-in,2
12165,2025-05-17,228,Third-party Delivery,1
35062,2025-05-17,228,Dine-in,1
40393,2025-05-17,228,Dine-in,4
23213,2025-05-17,228,Dine-in,1
44311,2025-05-17,228,Dine-in,2
41676,2025-05-17,228,Third-party Delivery,1
4220,2025-05-17,228,Dine-in,1
3136,2025-05-17,228,Takeaway,1
27066,2025-05-17,228,Dine-in,2
48470,2025-05-17,228,Third-party Delivery,2
49448,2025-05-17,228,Website/App,4
40591,2025-05-17,228,Third-party Delivery,2
21222,2025-05-17,228,Website/App,1
29692,2025-05-17,228,Website/App,1
48980,2025-05-17,228,Website/App,4
43354,2025-05-17,228,Website/App,2
36871,2025-05-17,228,Website/App,2
39297,2025-05-17,228,Website/App,1
45524,2025-05-17,228,Dine-in,3
17191,2025-05-17,228,Dine-in,1
5068,2025-05-17,228,Dine-in,1
24778,2025-05-17,228,Dine-in,2
31680,2025-05-17,228,Website/App,3
28190,2025-05-17,228,Takeaway,2
44714,2025-05-17,228,Third-party Delivery,2
5553,2025-05-17,228,Takeaway,1
40900,2025-05-17,228,Takeaway,3
14951,2025-05-17,228,Dine-in,4
41473,2025-05-17,228,Takeaway,1
17289,2025-05-17,228,Takeaway,4
41927,2025-05-17,228,Website/App,3
28674,2025-05-17,228,Third-party Delivery,2
15535,2025-05-17,228,Third-party Delivery,1
1930,2025-05-17,228,Takeaway,2
1297,2025-05-17,228,Dine-in,1
44685,2025-05-17,228,Takeaway,3
10836,2025-05-17,228,Website/App,2
35978,2025-05-17,228,Website/App,2
9749,2025-05-17,228,Website/App,3
19269,2025-05-17,228,Website/App,1
7406,2025-05-17,228,Website/App,2
4677,2025-05-17,228,Takeaway,1
12045,2025-05-17,228,Website/App,1
37151,2025-05-17,228,Takeaway,2
20944,2025-05-17,228,Dine-in,2
36593,2025-05-17,228,Dine-in,3
32171,2025-05-17,228,Website/App,3
5199,2025-05-17,228,Takeaway,2
17644,2025-05-17,228,Website/App,2
36429,2025-05-17,228,Dine-in,1
42139,2025-05-17,228,Website/App,2
28935,2025-05-17,228,Dine-in,2
5657,2025-05-17,228,Third-party Delivery,1
38404,2025-05-17,228,Takeaway,3
25379,2025-05-17,228,Website/App,2
6338,2025-05-17,228,Dine-in,2
79,2025-05-17,228,Website/App,1
13044,2025-05-17,228,Third-party Delivery,1
30967,2025-05-17,228,Takeaway,1
37846,2025-05-17,228,Website/App,1
35509,2025-05-17,228,Third-party Delivery,4
30705,2025-05-17,228,Website/App,2
18313,2025-05-18,227,Third-party Delivery,1
19805,2025-05-18,227,Takeaway,1
2512,2025-05-18,227,Third-party Delivery,1
47478,2025-05-18,227,Takeaway,1
34143,2025-05-18,227,Takeaway,1
48044,2025-05-18,227,Takeaway,1
47571,2025-05-18,227,Website/App,1
23648,2025-05-18,227,Third-party Delivery,1
33897,2025-05-18,227,Third-party Delivery,1
5168,2025-05-18,227,Third-party Delivery,1
16682,2025-05-18,227,Website/App,2
3665,2025-05-18,227,Third-party Delivery,2
20916,2025-05-18,227,Third-party Delivery,2
3504,2025-05-18,227,Dine-in,4
44468,2025-05-18,227,Takeaway,2
17693,2025-05-18,227,Takeaway,2
30130,2025-05-18,227,Takeaway,1
49809,2025-05-18,227,Third-party Delivery,2
7541,2025-05-18,227,Third-party Delivery,2
36276,2025-05-18,227,Website/App,2
18649,2025-05-18,227,Website/App,1
5779,2025-05-18,227,Takeaway,2
29805,2025-05-18,227,Website/App,1
40344,2025-05-18,227,Website/App,3
49150,2025-05-18,227,Dine-in,1
7907,2025-05-18,227,Dine-in,2
15603,2025-05-18,227,Takeaway,1
33283,2025-05-18,227,Takeaway,1
19588,2025-05-18,227,Third-party Delivery,2
1474,2025-05-18,227,Website/App,1
8002,2025-05-18,227,Website/App,1
31580,2025-05-18,227,Website/App,2
30010,2025-05-18,227,Takeaway,1
2384,2025-05-18,227,Website/App,1
2279,2025-05-18,227,Dine-in,2
22781,2025-05-18,227,Dine-in,2
205,2025-05-18,227,Third-party Delivery,2
31388,2025-05-18,227,Dine-in,1
735,2025-05-18,227,Third-party Delivery,3
11355,2025-05-18,227,Dine-in,1
44628,2025-05-18,227,Website/App,3
2900,2025-05-18,227,Dine-in,1
8010,2025-05-18,227,Website/App,2
44654,2025-05-18,227,Third-party Delivery,1
3518,2025-05-18,227,Dine-in,2
13278,2025-05-18,227,Takeaway,3
13900,2025-05-18,227,Dine-in,1
16929,2025-05-18,227,Third-party Delivery,2
1880,2025-05-18,227,Third-party Delivery,1
46236,2025-05-18,227,Dine-in,1
47135,2025-05-18,227,Third-party Delivery,1
37273,2025-05-18,227,Takeaway,2
5087,2025-05-18,227,Dine-in,2
5387,2025-05-18,227,Takeaway,2
18593,2025-05-18,227,Dine-in,2
30924,2025-05-18,227,Website/App,1
4512,2025-05-18,227,Takeaway,1
3492,2025-05-18,227,Dine-in,1
44994,2025-05-18,227,Takeaway,2
41503,2025-05-18,227,Website/App,1
24975,2025-05-18,227,Third-party Delivery,2
17859,2025-05-18,227,Dine-in,3
21754,2025-05-18,227,Third-party Delivery,2
35367,2025-05-18,227,Takeaway,1
6014,2025-05-18,227,Third-party Delivery,3
12417,2025-05-18,227,Third-party Delivery,1
47558,2025-05-18,227,Dine-in,1
43654,2025-05-18,227,Takeaway,1
13611,2025-05-18,227,Third-party Delivery,2
46241,2025-05-18,227,Website/App,1
5490,2025-05-18,227,Third-party Delivery,1
10561,2025-05-18,227,Website/App,1
8481,2025-05-18,227,Website/App,2
9179,2025-05-18,227,Website/App,1
21880,2025-05-18,227,Takeaway,1
11484,2025-05-18,227,Takeaway,2
19723,2025-05-18,227,Takeaway,1
40042,2025-05-18,227,Takeaway,2
7479,2025-05-18,227,Dine-in,1
17811,2025-05-18,227,Website/App,2
18857,2025-05-18,227,Website/App,2
41376,2025-05-18,227,Dine-in,2
27920,2025-05-18,227,Website/App,1
4360,2025-05-18,227,Website/App,1
2198,2025-05-18,227,Third-party Delivery,3
9371,2025-05-18,227,Third-party Delivery,1
14423,2025-05-18,227,Third-party Delivery,2
33024,2025-05-18,227,Dine-in,1
8861,2025-05-18,227,Dine-in,2
42682,2025-05-18,227,Takeaway,1
42078,2025-05-18,227,Takeaway,1
1092,2025-05-18,227,Dine-in,2
18918,2025-05-18,227,Dine-in,1
45483,2025-05-18,227,Website/App,1
32050,2025-05-18,227,Website/App,1
10389,2025-05-18,227,Website/App,2
37217,2025-05-18,227,Takeaway,3
2837,2025-05-18,227,Dine-in,1
49991,2025-05-19,226,Website/App,2
22907,2025-05-19,226,Dine-in,2
3035,2025-05-19,226,Dine-in,3
47784,2025-05-19,226,Dine-in,1
34531,2025-05-19,226,Dine-in,1
43416,2025-05-19,226,Takeaway,1
39702,2025-05-19,226,Website/App,2
24907,2025-05-19,226,Website/App,2
4804,2025-05-19,226,Takeaway,5
16644,2025-05-19,226,Third-party Delivery,1
9306,2025-05-19,226,Website/App,2
34811,2025-05-19,226,Website/App,1
24048,2025-05-19,226,Takeaway,1
2810,2025-05-19,226,Third-party Delivery,1
38249,2025-05-19,226,Third-party Delivery,2
5869,2025-05-19,226,Third-party Delivery,2
4843,2025-05-19,226,Website/App,1
18643,2025-05-19,226,Dine-in,3
41499,2025-05-19,226,Website/App,1
49395,2025-05-19,226,Third-party Delivery,1
6186,2025-05-19,226,Takeaway,2
23866,2025-05-19,226,Third-party Delivery,3
45783,2025-05-19,226,Dine-in,1
15099,2025-05-19,226,Third-party Delivery,1
13837,2025-05-19,226,Dine-in,1
44092,2025-05-19,226,Dine-in,1
22351,2025-05-19,226,Third-party Delivery,3
7397,2025-05-19,226,Website/App,2
2038,2025-05-19,226,Website/App,2
27622,2025-05-19,226,Third-party Delivery,3
22641,2025-05-19,226,Dine-in,1
38604,2025-05-19,226,Dine-in,1
6376,2025-05-19,226,Website/App,1
6339,2025-05-19,226,Third-party Delivery,2
12509,2025-05-19,226,Third-party Delivery,2
17244,2025-05-19,226,Third-party Delivery,3
19057,2025-05-19,226,Third-party Delivery,1
36782,2025-05-19,226,Takeaway,4
3930,2025-05-19,226,Dine-in,1
7960,2025-05-19,226,Third-party Delivery,2
36327,2025-05-19,226,Takeaway,1
32369,2025-05-19,226,Takeaway,3
44658,2025-05-19,226,Takeaway,2
29458,2025-05-19,226,Takeaway,1
28016,2025-05-19,226,Third-party Delivery,1
31550,2025-05-19,226,Website/App,3
45320,2025-05-19,226,Takeaway,2
14175,2025-05-19,226,Takeaway,3
45336,2025-05-19,226,Dine-in,3
2372,2025-05-19,226,Third-party Delivery,2
42548,2025-05-19,226,Takeaway,1
49190,2025-05-19,226,Third-party Delivery,1
13108,2025-05-19,226,Website/App,2
17138,2025-05-19,226,Takeaway,1
33657,2025-05-19,226,Takeaway,2
12645,2025-05-19,226,Takeaway,3
9207,2025-05-19,226,Website/App,1
14299,2025-05-19,226,Website/App,3
23939,2025-05-19,226,Dine-in,3
2082,2025-05-19,226,Third-party Delivery,1
43025,2025-05-19,226,Third-party Delivery,2
44042,2025-05-19,226,Dine-in,1
7751,2025-05-19,226,Third-party Delivery,1
4922,2025-05-19,226,Dine-in,5
37965,2025-05-19,226,Dine-in,3
31977,2025-05-19,226,Website/App,2
35174,2025-05-19,226,Dine-in,2
15377,2025-05-19,226,Takeaway,2
10453,2025-05-19,226,Third-party Delivery,3
5198,2025-05-19,226,Website/App,3
48806,2025-05-19,226,Dine-in,2
16160,2025-05-20,225,Dine-in,1
5279,2025-05-20,225,Website/App,1
5954,2025-05-20,225,Third-party Delivery,3
13605,2025-05-20,225,Website/App,4
29862,2025-05-20,225,Third-party Delivery,1
37352,2025-05-20,225,Takeaway,3
48077,2025-05-20,225,Dine-in,3
454,2025-05-20,225,Third-party Delivery,1
3046,2025-05-20,225,Takeaway,1
30437,2025-05-20,225,Takeaway,3
20798,2025-05-20,225,Website/App,3
35596,2025-05-20,225,Third-party Delivery,1
39478,2025-05-20,225,Takeaway,1
36227,2025-05-20,225,Dine-in,1
1278,2025-05-20,225,Third-party Delivery,2
29670,2025-05-20,225,Dine-in,2
565,2025-05-20,225,Takeaway,2
22304,2025-05-20,225,Third-party Delivery,4
34549,2025-05-20,225,Dine-in,1
