customer_id,last_order_date,days_since,preferred_channel,total_orders
20402,2025-01-22,343,Third-party Delivery,1
30849,2025-01-22,343,Website/App,1
3901,2025-01-22,343,Third-party Delivery,1
45878,2025-01-22,343,Takeaway,1
27928,2025-01-22,343,Website/App,1
20204,2025-01-22,343,Website/App,2
11349,2025-01-22,343,Website/App,1
27107,2025-01-22,343,Takeaway,1
14555,2025-01-22,343,Third-party Delivery,1
40097,2025-01-22,343,Website/App,1
21885,2025-01-22,343,Website/App,1
9921,2025-01-22,343,Takeaway,1
32069,2025-01-22,343,Website/App,2
49577,2025-01-22,343,Takeaway,1
26111,2025-01-22,343,Takeaway,1
35305,2025-01-22,343,Dine-in,2
24802,2025-01-22,343,Takeaway,1
31759,2025-01-22,343,Dine-in,1
4798,2025-01-23,342,Website/App,1
41156,2025-01-23,342,Dine-in,1
1993,2025-01-23,342,Third-party Delivery,1
49870,2025-01-23,342,Third-party Delivery,1
1809,2025-01-23,342,Takeaway,2
46522,2025-01-23,342,Dine-in,1
46045,2025-01-23,342,Third-party Delivery,1
34509,2025-01-23,342,Website/App,1
752,2025-01-23,342,Third-party Delivery,2
7765,2025-01-23,342,Third-party Delivery,1
6306,2025-01-23,342,Third-party Delivery,2
29484,2025-01-23,342,Third-party Delivery,2
44596,2025-01-23,342,Website/App,1
19660,2025-01-23,342,Takeaway,1
16517,2025-01-23,342,Website/App,1
29388,2025-01-23,342,Takeaway,1
48021,2025-01-23,342,Dine-in,1
9200,2025-01-23,342,Website/App,1
14769,2025-01-23,342,Takeaway,1
1894,2025-01-23,342,Takeaway,1
44407,2025-01-23,342,Third-party Delivery,1
20396,2025-01-23,342,Takeaway,1
20461,2025-01-23,342,Dine-in,1
48687,2025-01-23,342,Takeaway,1
23627,2025-01-23,342,Takeaway,1
43774,2025-01-23,342,Takeaway,1
37783,2025-01-23,342,Dine-in,1
23165,2025-01-23,342,Website/App,1
32187,2025-01-23,342,Website/App,1
29830,2025-01-23,342,Dine-in,1
2616,2025-01-23,342,Third-party Delivery,1
30290,2025-01-23,342,Takeaway,1
22990,2025-01-23,342,Dine-in,2
10490,2025-01-23,342,Dine-in,2
20949,2025-01-23,342,Third-party Delivery,1
8674,2025-01-23,342,Third-party Delivery,1
8302,2025-01-23,342,Dine-in,1
49856,2025-01-23,342,Website/App,1
21108,2025-01-24,341,Takeaway,1
20873,2025-01-24,341,Third-party Delivery,1
43177,2025-01-24,341,Takeaway,1
36745,2025-01-24,341,Dine-in,1
15219,2025-01-24,341,Takeaway,1
36123,2025-01-24,341,Website/App,2
13011,2025-01-24,341,Dine-in,1
14214,2025-01-24,341,Third-party Delivery,1
49251,2025-01-24,341,Dine-in,1
2119,2025-01-24,341,Dine-in,1
6856,2025-01-24,341,Takeaway,1
40108,2025-01-24,341,Third-party Delivery,1
32680,2025-01-24,341,Dine-in,1
21521,2025-01-24,341,Third-party Delivery,1
3625,2025-01-24,341,Third-party Delivery,1
33797,2025-01-24,341,Website/App,1
24833,2025-01-24,341,Third-party Delivery,1
27882,2025-01-24,341,Takeaway,1
33729,2025-01-24,341,Website/App,1
31981,2025-01-24,341,Dine-in,2
44692,2025-01-24,341,Third-party Delivery,2
35776,2025-01-24,341,Takeaway,1
5579,2025-01-24,341,Website/App,1
21959,2025-01-24,341,Takeaway,1
28901,2025-01-24,341,Third-party Delivery,1
9927,2025-01-24,341,Third-party Delivery,1
30738,2025-01-24,341,Dine-in,1
7361,2025-01-25,340,Third-party Delivery,1
43164,2025-01-25,340,Dine-in,1
10752,2025-01-25,340,Takeaway,1
47058,2025-01-25,340,Website/App,2
22474,2025-01-25,340,Takeaway,1
31153,2025-01-25,340,Website/App,2
31087,2025-01-25,340,Dine-in,1
21853,2025-01-25,340,Takeaway,1
18946,2025-01-25,340,Third-party Delivery,1
44093,2025-01-25,340,Third-party Delivery,1
3851,2025-01-25,340,Dine-in,1
6696,2025-01-25,340,Website/App,1
18941,2025-01-25,340,Dine-in,1
11730,2025-01-25,340,Third-party Delivery,2
6930,2025-01-25,340,Dine-in,1
10456,2025-01-25,340,Dine-in,1
17975,2025-01-25,340,Website/App,1
43046,2025-01-25,340,Third-party Delivery,1
10447,2025-01-25,340,Third-party Delivery,1
47309,2025-01-25,340,Dine-in,1
486,2025-01-25,340,Website/App,2
37639,2025-01-25,340,Third-party Delivery,2
13495,2025-01-25,340,Website/App,1
2848,2025-01-25,340,Website/App,1
23180,2025-01-25,340,Third-party Delivery,1
14513,2025-01-25,340,Dine-in,1
46024,2025-01-25,340,Third-party Delivery,1
46430,2025-01-25,340,Dine-in,1
48428,2025-01-25,340,Third-party Delivery,1
15979,2025-01-25,340,Dine-in,1
34226,2025-01-25,340,Dine-in,1
1534,2025-01-25,340,Takeaway,1
11136,2025-01-25,340,Dine-in,1
46044,2025-01-25,340,Third-party Delivery,2
3834,2025-01-25,340,Takeaway,1
13776,2025-01-25,340,Website/App,1
24284,2025-01-25,340,Third-party Delivery,1
28801,2025-01-25,340,Website/App,1
16561,2025-01-25,340,Third-party Delivery,1
48331,2025-01-25,340,Takeaway,1
34151,2025-01-25,340,Website/App,1
19864,2025-01-25,340,Takeaway,1
34124,2025-01-25,340,Website/App,2
6855,2025-01-25,340,Takeaway,1
9104,2025-01-25,340,Third-party Delivery,1
26874,2025-01-25,340,Takeaway,1
3270,2025-01-25,340,Dine-in,1
39474,2025-01-26,339,Takeaway,1
34011,2025-01-26,339,Website/App,1
32197,2025-01-26,339,Dine-in,1
26727,2025-01-26,339,Third-party Delivery,1
14899,2025-01-26,339,Dine-in,1
46233,2025-01-26,339,Dine-in,1
46304,2025-01-26,339,Dine-in,1
34467,2025-01-26,339,Dine-in,2
27374,2025-01-26,339,Third-party Delivery,1
18828,2025-01-26,339,Third-party Delivery,1
34905,2025-01-26,339,Dine-in,1
18842,2025-01-26,339,Dine-in,1
10075,2025-01-26,339,Third-party Delivery,1
5622,2025-01-26,339,Dine-in,1
29229,2025-01-26,339,Third-party Delivery,1
1233,2025-01-26,339,Website/App,1
870,2025-01-26,339,Dine-in,2
18275,2025-01-26,339,Takeaway,1
37405,2025-01-26,339,Takeaway,1
21042,2025-01-26,339,Website/App,1
14845,2025-01-26,339,Dine-in,1
32986,2025-01-26,339,Third-party Delivery,1
23387,2025-01-26,339,Dine-in,1
17756,2025-01-26,339,Dine-in,1
17327,2025-01-26,339,Dine-in,2
49824,2025-01-26,339,Takeaway,1
11774,2025-01-26,339,Third-party Delivery,1
47642,2025-01-26,339,Takeaway,1
20431,2025-01-26,339,Third-party Delivery,1
48516,2025-01-26,339,Third-party Delivery,1
34205,2025-01-26,339,Website/App,1
14064,2025-01-26,339,Takeaway,1
47077,2025-01-26,339,Dine-in,1
39454,2025-01-27,338,Takeaway,1
34571,2025-01-27,338,Dine-in,1
27225,2025-01-27,338,Website/App,1
9158,2025-01-27,338,Third-party Delivery,1
26731,2025-01-27,338,Third-party Delivery,1
21951,2025-01-27,338,Takeaway,1
49660,2025-01-27,338,Website/App,1
22774,2025-01-27,338,Dine-in,1
8456,2025-01-27,338,Website/App,2
1950,2025-01-27,338,Dine-in,1
23453,2025-01-27,338,Third-party Delivery,2
17193,2025-01-27,338,Dine-in,1
43006,2025-01-27,338,Takeaway,1
40998,2025-01-27,338,Dine-in,1
7373,2025-01-27,338,Dine-in,1
6520,2025-01-27,338,Website/App,1
25670,2025-01-27,338,Takeaway,1
41889,2025-01-27,338,Website/App,1
20534,2025-01-27,338,Website/App,1
38847,2025-01-27,338,Takeaway,1
44600,2025-01-27,338,Third-party Delivery,1
21837,2025-01-27,338,Dine-in,1
48094,2025-01-27,338,Takeaway,1
22605,2025-01-27,338,Takeaway,2
9847,2025-01-27,338,Third-party Delivery,2
29102,2025-01-27,338,Third-party Delivery,1
46521,2025-01-27,338,Dine-in,2
33360,2025-01-27,338,Takeaway,1
28362,2025-01-27,338,Third-party Delivery,1
12347,2025-01-27,338,Website/App,1
4250,2025-01-27,338,Dine-in,1
42582,2025-01-28,337,Takeaway,1
22423,2025-01-28,337,Takeaway,1
31272,2025-01-28,337,Takeaway,1
6486,2025-01-28,337,Dine-in,1
49808,2025-01-28,337,Website/App,1
36331,2025-01-28,337,Third-party Delivery,1
2758,2025-01-28,337,Takeaway,1
12228,2025-01-28,337,Website/App,1
44798,2025-01-28,337,Takeaway,1
20269,2025-01-28,337,Website/App,1
25017,2025-01-28,337,Website/App,1
21335,2025-01-28,337,Dine-in,1
45167,2025-01-28,337,Third-party Delivery,1
8045,2025-01-28,337,Third-party Delivery,2
7473,2025-01-28,337,Website/App,1
30015,2025-01-28,337,Takeaway,1
30041,2025-01-28,337,Website/App,1
2482,2025-01-28,337,Dine-in,1
16842,2025-01-28,337,Dine-in,1
33153,2025-01-28,337,Takeaway,1
10030,2025-01-28,337,Dine-in,1
35722,2025-01-28,337,Third-party Delivery,1
4363,2025-01-28,337,Website/App,1
28640,2025-01-28,337,Dine-in,1
23314,2025-01-29,336,Dine-in,1
7902,2025-01-29,336,Website/App,1
30198,2025-01-29,336,Dine-in,1
6917,2025-01-29,336,Website/App,1
49891,2025-01-29,336,Takeaway,1
20792,2025-01-29,336,Website/App,1
40308,2025-01-29,336,Website/App,1
37344,2025-01-29,336,Website/App,1
37179,2025-01-29,336,Dine-in,1
7001,2025-01-29,336,Dine-in,2
8339,2025-01-29,336,Dine-in,1
47406,2025-01-29,336,Takeaway,1
28602,2025-01-29,336,Dine-in,2
3803,2025-01-29,336,Website/App,1
5673,2025-01-29,336,Third-party Delivery,1
19012,2025-01-29,336,Third-party Delivery,1
34858,2025-01-29,336,Takeaway,1
43948,2025-01-29,336,Third-party Delivery,1
43702,2025-01-29,336,Website/App,1
10056,2025-01-29,336,Third-party Delivery,2
21960,2025-01-29,336,Website/App,1
4447,2025-01-29,336,Takeaway,1
39121,2025-01-29,336,Dine-in,1
34454,2025-01-29,336,Website/App,1
34133,2025-01-29,336,Takeaway,1
45082,2025-01-29,336,Third-party Delivery,2
27035,2025-01-29,336,Dine-in,1
37,2025-01-30,335,Third-party Delivery,2
18309,2025-01-30,335,Website/App,1
18507,2025-01-30,335,Dine-in,1
36801,2025-01-30,335,Takeaway,1
5249,2025-01-30,335,Takeaway,1
12600,2025-01-30,335,Website/App,1
12749,2025-01-30,335,Website/App,1
35063,2025-01-30,335,Takeaway,1
1786,2025-01-30,335,Third-party Delivery,1
27918,2025-01-30,335,Third-party Delivery,1
18514,2025-01-30,335,Takeaway,1
47324,2025-01-30,335,Website/App,2
31162,2025-01-30,335,Dine-in,1
41994,2025-01-30,335,Dine-in,1
46046,2025-01-30,335,Dine-in,1
46554,2025-01-30,335,Third-party Delivery,1
26958,2025-01-30,335,Dine-in,1
49590,2025-01-30,335,Website/App,3
11517,2025-01-30,335,Dine-in,1
10427,2025-01-30,335,Takeaway,1
1556,2025-01-30,335,Takeaway,1
30118,2025-01-30,335,Takeaway,2
11906,2025-01-30,335,Dine-in,1
11805,2025-01-30,335,Dine-in,1
12195,2025-01-30,335,Third-party Delivery,1
13382,2025-01-30,335,Website/App,1
31239,2025-01-30,335,Website/App,1
33432,2025-01-30,335,Third-party Delivery,1
41161,2025-01-30,335,Third-party Delivery,1
44299,2025-01-31,334,Takeaway,1
7580,2025-01-31,334,Takeaway,1
6575,2025-01-31,334,Third-party Delivery,1
40696,2025-01-31,334,Dine-in,1
14039,2025-01-31,334,Takeaway,1
34498,2025-01-31,334,Website/App,2
19010,2025-01-31,334,Takeaway,3
13542,2025-01-31,334,Dine-in,2
28020,2025-01-31,334,Website/App,1
26516,2025-01-31,334,Third-party Delivery,1
6862,2025-01-31,334,Website/App,1
45782,2025-01-31,334,Third-party Delivery,1
35045,2025-01-31,334,Dine-in,1
25308,2025-01-31,334,Takeaway,1
38391,2025-01-31,334,Takeaway,2
33531,2025-01-31,334,Website/App,1
45458,2025-01-31,334,Third-party Delivery,1
32529,2025-01-31,334,Dine-in,1
39991,2025-01-31,334,Website/App,1
23106,2025-01-31,334,Dine-in,1
29937,2025-01-31,334,Website/App,1
5693,2025-01-31,334,Dine-in,1
23238,2025-01-31,334,Takeaway,1
49857,2025-01-31,334,Takeaway,1
8332,2025-01-31,334,Dine-in,1
25260,2025-01-31,334,Website/App,1
46270,2025-01-31,334,Third-party Delivery,1
41612,2025-01-31,334,Third-party Delivery,2
41876,2025-01-31,334,Third-party Delivery,1
16150,2025-01-31,334,Dine-in,1
2145,2025-01-31,334,Third-party Delivery,1
48149,2025-02-01,333,Website/App,1
40766,2025-02-01,333,Dine-in,2
35050,2025-02-01,333,Takeaway,1
28455,2025-02-01,333,Website/App,3
25317,2025-02-01,333,Third-party Delivery,1
37657,2025-02-01,333,Third-party Delivery,2
6508,2025-02-01,333,Dine-in,3
34891,2025-02-01,333,Takeaway,1
42790,2025-02-01,333,Takeaway,1
35251,2025-02-01,333,Website/App,1
40466,2025-02-01,333,Takeaway,1
44634,2025-02-01,333,Takeaway,1
37817,2025-02-01,333,Third-party Delivery,1
8731,2025-02-01,333,Third-party Delivery,2
12784,2025-02-01,333,Website/App,1
10564,2025-02-01,333,Takeaway,1
41614,2025-02-01,333,Website/App,1
32143,2025-02-01,333,Third-party Delivery,1
38687,2025-02-01,333,Dine-in,1
24489,2025-02-01,333,Dine-in,1
24763,2025-02-01,333,Website/App,1
21528,2025-02-01,333,Dine-in,1
47446,2025-02-01,333,Takeaway,1
27218,2025-02-01,333,Website/App,2
18008,2025-02-01,333,Third-party Delivery,1
39457,2025-02-01,333,Dine-in,1
39504,2025-02-01,333,Website/App,1
31069,2025-02-01,333,Third-party Delivery,2
26084,2025-02-01,333,Dine-in,1
39615,2025-02-01,333,Third-party Delivery,1
42038,2025-02-01,333,Website/App,1
32683,2025-02-01,333,Third-party Delivery,1
11581,2025-02-01,333,Third-party Delivery,1
11626,2025-02-01,333,Third-party Delivery,2
47535,2025-02-01,333,Dine-in,2
42211,2025-02-01,333,Takeaway,1
14215,2025-02-01,333,Takeaway,1
16378,2025-02-01,333,Takeaway,1
33471,2025-02-01,333,Website/App,1
20513,2025-02-01,333,Dine-in,1
10145,2025-02-01,333,Takeaway,1
38529,2025-02-01,333,Website/App,1
32981,2025-02-01,333,Dine-in,1
7184,2025-02-01,333,Third-party Delivery,1
7191,2025-02-01,333,Third-party Delivery,1
11444,2025-02-01,333,Third-party Delivery,1
16096,2025-02-01,333,Website/App,2
34567,2025-02-02,332,Takeaway,2
42709,2025-02-02,332,Website/App,1
18405,2025-02-02,332,Third-party Delivery,1
49639,2025-02-02,332,Dine-in,1
8546,2025-02-02,332,Takeaway,1
25327,2025-02-02,332,Takeaway,1
8294,2025-02-02,332,Dine-in,1
27157,2025-02-02,332,Website/App,1
21495,2025-02-02,332,Takeaway,1
22766,2025-02-02,332,Website/App,1
10911,2025-02-02,332,Dine-in,1
32283,2025-02-02,332,Third-party Delivery,1
4965,2025-02-02,332,Dine-in,1
9076,2025-02-02,332,Dine-in,1
46891,2025-02-02,332,Third-party Delivery,1
3715,2025-02-02,332,Takeaway,1
28453,2025-02-02,332,Website/App,1
41475,2025-02-02,332,Third-party Delivery,1
5217,2025-02-02,332,Website/App,2
5223,2025-02-02,332,Takeaway,1
15315,2025-02-02,332,Dine-in,1
1798,2025-02-02,332,Takeaway,1
43920,2025-02-02,332,Takeaway,1
13951,2025-02-02,332,Website/App,1
12866,2025-02-02,332,Third-party Delivery,2
19335,2025-02-02,332,Takeaway,2
28964,2025-02-02,332,Website/App,1
19340,2025-02-02,332,Dine-in,1
33996,2025-02-02,332,Dine-in,1
42770,2025-02-02,332,Website/App,1
37598,2025-02-02,332,Dine-in,1
42708,2025-02-02,332,Takeaway,3
15269,2025-02-02,332,Takeaway,1
49175,2025-02-02,332,Takeaway,1
4629,2025-02-02,332,Website/App,1
13480,2025-02-02,332,Dine-in,1
39312,2025-02-02,332,Dine-in,1
46527,2025-02-02,332,Takeaway,1
8677,2025-02-02,332,Dine-in,1
37748,2025-02-02,332,Website/App,1
4162,2025-02-02,332,Dine-in,1
29795,2025-02-02,332,Website/App,1
20064,2025-02-02,332,Dine-in,1
41477,2025-02-02,332,Website/App,1
22853,2025-02-02,332,Third-party Delivery,1
16532,2025-02-02,332,Third-party Delivery,1
21444,2025-02-02,332,Third-party Delivery,2
15782,2025-02-02,332,Takeaway,1
20814,2025-02-02,332,Dine-in,1
20875,2025-02-02,332,Third-party Delivery,1
33006,2025-02-02,332,Third-party Delivery,1
11816,2025-02-02,332,Website/App,1
10227,2025-02-02,332,Website/App,1
14689,2025-02-02,332,Third-party Delivery,1
945,2025-02-02,332,Takeaway,1
27986,2025-02-03,331,Dine-in,1
9333,2025-02-03,331,Takeaway,1
24723,2025-02-03,331,Dine-in,1
18909,2025-02-03,331,Dine-in,2
23914,2025-02-03,331,Dine-in,1
9040,2025-02-03,331,Website/App,1
36136,2025-02-03,331,Website/App,1
6359,2025-02-03,331,Website/App,1
43903,2025-02-03,331,Website/App,1
10253,2025-02-03,331,Takeaway,1
34049,2025-02-03,331,Website/App,1
6557,2025-02-03,331,Takeaway,2
42887,2025-02-03,331,Dine-in,1
42855,2025-02-03,331,Takeaway,1
42975,2025-02-03,331,Takeaway,2
35289,2025-02-03,331,Dine-in,1
42282,2025-02-03,331,Takeaway,1
14748,2025-02-03,331,Dine-in,2
10084,2025-02-03,331,Website/App,1
29680,2025-02-03,331,Dine-in,1
23598,2025-02-03,331,Website/App,1
33303,2025-02-03,331,Dine-in,1
2399,2025-02-03,331,Takeaway,1
45062,2025-02-03,331,Takeaway,1
20309,2025-02-03,331,Third-party Delivery,1
39176,2025-02-03,331,Third-party Delivery,1
16174,2025-02-03,331,Third-party Delivery,1
16198,2025-02-03,331,Website/App,1
15728,2025-02-03,331,Third-party Delivery,1
38658,2025-02-03,331,Takeaway,2
38744,2025-02-03,331,Third-party Delivery,1
39015,2025-02-03,331,Takeaway,1
42154,2025-02-03,331,Website/App,1
22367,2025-02-03,331,Website/App,1
46254,2025-02-03,331,Website/App,1
31090,2025-02-03,331,Third-party Delivery,1
22149,2025-02-03,331,Third-party Delivery,2
26534,2025-02-03,331,Third-party Delivery,1
8411,2025-02-03,331,Takeaway,1
4962,2025-02-03,331,Third-party Delivery,3
25658,2025-02-03,331,Website/App,1
24817,2025-02-04,330,Third-party Delivery,1
3005,2025-02-04,330,Website/App,1
7489,2025-02-04,330,Takeaway,1
2851,2025-02-04,330,Dine-in,1
39191,2025-02-04,330,Takeaway,2
21803,2025-02-04,330,Takeaway,1
44030,2025-02-04,330,Website/App,1
31215,2025-02-04,330,Third-party Delivery,1
48230,2025-02-04,330,Website/App,1
34866,2025-02-04,330,Third-party Delivery,1
6563,2025-02-04,330,Takeaway,1
39455,2025-02-04,330,Takeaway,1
9963,2025-02-04,330,Third-party Delivery,1
4159,2025-02-04,330,Third-party Delivery,1
5315,2025-02-04,330,Takeaway,1
42606,2025-02-04,330,Dine-in,1
12681,2025-02-04,330,Takeaway,1
17355,2025-02-04,330,Third-party Delivery,1
12918,2025-02-04,330,Website/App,1
5924,2025-02-04,330,Takeaway,1
20230,2025-02-04,330,Takeaway,1
7680,2025-02-04,330,Third-party Delivery,1
38853,2025-02-04,330,Takeaway,1
6350,2025-02-04,330,Takeaway,1
189,2025-02-04,330,Website/App,2
48896,2025-02-04,330,Website/App,1
10425,2025-02-04,330,Website/App,1
42245,2025-02-04,330,Dine-in,1
23031,2025-02-04,330,Website/App,1
39789,2025-02-04,330,Third-party Delivery,1
20993,2025-02-04,330,Dine-in,1
21706,2025-02-04,330,Takeaway,2
45179,2025-02-04,330,Website/App,2
30819,2025-02-04,330,Website/App,1
30809,2025-02-04,330,Takeaway,1
5701,2025-02-04,330,Third-party Delivery,1
24948,2025-02-05,329,Website/App,1
27786,2025-02-05,329,Dine-in,1
20002,2025-02-05,329,Dine-in,1
1733,2025-02-05,329,Takeaway,2
4143,2025-02-05,329,Takeaway,1
20285,2025-02-05,329,Dine-in,1
41490,2025-02-05,329,Takeaway,1
15894,2025-02-05,329,Dine-in,1
46751,2025-02-05,329,Dine-in,1
1192,2025-02-05,329,Takeaway,1
13559,2025-02-05,329,Website/App,1
22016,2025-02-05,329,Third-party Delivery,1
39399,2025-02-05,329,Dine-in,1
19593,2025-02-05,329,Third-party Delivery,1
30660,2025-02-05,329,Third-party Delivery,1
22491,2025-02-05,329,Website/App,1
23189,2025-02-05,329,Takeaway,1
45701,2025-02-05,329,Third-party Delivery,1
40061,2025-02-05,329,Takeaway,1
30454,2025-02-05,329,Third-party Delivery,1
39535,2025-02-05,329,Takeaway,1
31754,2025-02-05,329,Third-party Delivery,1
32567,2025-02-05,329,Third-party Delivery,1
9041,2025-02-05,329,Takeaway,1
49350,2025-02-05,329,Dine-in,1
40078,2025-02-05,329,Takeaway,1
28018,2025-02-05,329,Takeaway,2
13431,2025-02-05,329,Third-party Delivery,1
27204,2025-02-05,329,Dine-in,1
8998,2025-02-05,329,Third-party Delivery,1
49674,2025-02-05,329,Website/App,1
4719,2025-02-06,328,Website/App,1
7482,2025-02-06,328,Third-party Delivery,1
36549,2025-02-06,328,Takeaway,1
585,2025-02-06,328,Dine-in,1
17471,2025-02-06,328,Dine-in,1
10991,2025-02-06,328,Website/App,1
47476,2025-02-06,328,Third-party Delivery,1
23193,2025-02-06,328,Website/App,1
45940,2025-02-06,328,Website/App,1
39155,2025-02-06,328,Dine-in,1
31262,2025-02-06,328,Third-party Delivery,1
49777,2025-02-06,328,Takeaway,1
49599,2025-02-06,328,Third-party Delivery,2
404,2025-02-06,328,Takeaway,1
48005,2025-02-06,328,Dine-in,1
351,2025-02-06,328,Website/App,1
24285,2025-02-06,328,Third-party Delivery,2
28784,2025-02-06,328,Dine-in,1
15466,2025-02-06,328,Website/App,2
40435,2025-02-06,328,Website/App,3
40926,2025-02-06,328,Website/App,1
34448,2025-02-06,328,Third-party Delivery,1
16930,2025-02-06,328,Dine-in,1
19442,2025-02-06,328,Dine-in,1
37203,2025-02-06,328,Website/App,1
13584,2025-02-06,328,Dine-in,1
42573,2025-02-06,328,Takeaway,1
12251,2025-02-06,328,Third-party Delivery,1
20223,2025-02-06,328,Third-party Delivery,1
27357,2025-02-06,328,Website/App,2
42771,2025-02-06,328,Takeaway,1
7840,2025-02-06,328,Takeaway,1
24469,2025-02-06,328,Dine-in,1
3021,2025-02-06,328,Third-party Delivery,1
29465,2025-02-07,327,Third-party Delivery,1
44858,2025-02-07,327,Third-party Delivery,2
13874,2025-02-07,327,Third-party Delivery,1
44804,2025-02-07,327,Website/App,1
20041,2025-02-07,327,Dine-in,2
48038,2025-02-07,327,Website/App,1
10024,2025-02-07,327,Dine-in,1
1334,2025-02-07,327,Third-party Delivery,2
17918,2025-02-07,327,Dine-in,1
13463,2025-02-07,327,Takeaway,2
18144,2025-02-07,327,Third-party Delivery,1
5447,2025-02-07,327,Website/App,1
7219,2025-02-07,327,Dine-in,1
12066,2025-02-07,327,Third-party Delivery,1
11171,2025-02-07,327,Website/App,1
21679,2025-02-07,327,Website/App,1
7787,2025-02-07,327,Dine-in,1
39142,2025-02-07,327,Website/App,1
20430,2025-02-07,327,Third-party Delivery,1
6235,2025-02-07,327,Third-party Delivery,1
7912,2025-02-07,327,Dine-in,1
27665,2025-02-07,327,Website/App,1
21474,2025-02-07,327,Takeaway,3
15161,2025-02-07,327,Website/App,1
15931,2025-02-07,327,Dine-in,1
28804,2025-02-07,327,Dine-in,1
28500,2025-02-07,327,Takeaway,1
40523,2025-02-07,327,Takeaway,1
19360,2025-02-07,327,Website/App,1
3062,2025-02-07,327,Website/App,1
7804,2025-02-07,327,Third-party Delivery,1
9305,2025-02-07,327,Dine-in,1
6185,2025-02-07,327,Takeaway,1
1215,2025-02-07,327,Takeaway,1
9738,2025-02-07,327,Takeaway,1
34272,2025-02-07,327,Dine-in,1
7546,2025-02-07,327,Third-party Delivery,1
29438,2025-02-08,326,Third-party Delivery,1
12160,2025-02-08,326,Third-party Delivery,1
30834,2025-02-08,326,Website/App,1
28932,2025-02-08,326,Third-party Delivery,1
44436,2025-02-08,326,Takeaway,1
12629,2025-02-08,326,Third-party Delivery,1
6970,2025-02-08,326,Website/App,1
8415,2025-02-08,326,Takeaway,1
36662,2025-02-08,326,Third-party Delivery,1
33599,2025-02-08,326,Dine-in,1
44861,2025-02-08,326,Website/App,1
34479,2025-02-08,326,Dine-in,2
42595,2025-02-08,326,Website/App,3
19908,2025-02-08,326,Dine-in,1
31046,2025-02-08,326,Third-party Delivery,1
26025,2025-02-08,326,Website/App,1
36596,2025-02-08,326,Dine-in,1
34903,2025-02-08,326,Third-party Delivery,1
24038,2025-02-08,326,Takeaway,2
36202,2025-02-08,326,Website/App,1
1328,2025-02-08,326,Third-party Delivery,1
43135,2025-02-08,326,Website/App,1
42205,2025-02-08,326,Third-party Delivery,1
2231,2025-02-08,326,Takeaway,2
10436,2025-02-08,326,Takeaway,1
43012,2025-02-08,326,Takeaway,1
27088,2025-02-08,326,Dine-in,1
22571,2025-02-08,326,Website/App,1
3941,2025-02-08,326,Takeaway,1
30490,2025-02-08,326,Takeaway,3
32465,2025-02-08,326,Takeaway,2
41963,2025-02-08,326,Takeaway,2
44743,2025-02-08,326,Dine-in,2
22616,2025-02-08,326,Website/App,1
31716,2025-02-08,326,Third-party Delivery,1
45428,2025-02-08,326,Dine-in,1
45108,2025-02-08,326,Third-party Delivery,1
16662,2025-02-08,326,Third-party Delivery,1
17449,2025-02-08,326,Dine-in,1
17594,2025-02-08,326,Website/App,1
49321,2025-02-08,326,Third-party Delivery,2
13213,2025-02-08,326,Dine-in,1
40992,2025-02-08,326,Website/App,1
4926,2025-02-08,326,Website/App,1
625,2025-02-08,326,Third-party Delivery,1
8241,2025-02-08,326,Dine-in,1
41219,2025-02-08,326,Website/App,1
3004,2025-02-08,326,Dine-in,1
22282,2025-02-08,326,Takeaway,1
6233,2025-02-08,326,Dine-in,1
9401,2025-02-08,326,Dine-in,1
27773,2025-02-08,326,Third-party Delivery,1
24988,2025-02-08,326,Takeaway,1
24528,2025-02-08,326,Takeaway,1
29225,2025-02-08,326,Dine-in,1
29008,2025-02-08,326,Dine-in,1
30781,2025-02-09,325,Third-party Delivery,2
25688,2025-02-09,325,Website/App,1
8272,2025-02-09,325,Dine-in,1
6729,2025-02-09,325,Website/App,1
47057,2025-02-09,325,Dine-in,1
49460,2025-02-09,325,Third-party Delivery,1
27159,2025-02-09,325,Third-party Delivery,1
28934,2025-02-09,325,Third-party Delivery,1
38970,2025-02-09,325,Dine-in,1
43693,2025-02-09,325,Takeaway,1
654,2025-02-09,325,Dine-in,1
21874,2025-02-09,325,Dine-in,1
43642,2025-02-09,325,Website/App,1
43898,2025-02-09,325,Dine-in,1
9570,2025-02-09,325,Third-party Delivery,1
24538,2025-02-09,325,Website/App,1
27352,2025-02-09,325,Dine-in,1
39079,2025-02-09,325,Takeaway,1
14819,2025-02-09,325,Takeaway,2
23660,2025-02-09,325,Website/App,2
37866,2025-02-09,325,Takeaway,1
7938,2025-02-09,325,Third-party Delivery,1
17169,2025-02-09,325,Dine-in,1
44503,2025-02-09,325,Dine-in,1
44656,2025-02-09,325,Website/App,1
19546,2025-02-09,325,Third-party Delivery,1
15460,2025-02-09,325,Third-party Delivery,1
34022,2025-02-09,325,Website/App,2
21784,2025-02-09,325,Website/App,1
39283,2025-02-09,325,Third-party Delivery,1
21407,2025-02-09,325,Website/App,1
42364,2025-02-09,325,Third-party Delivery,1
30188,2025-02-09,325,Website/App,1
42338,2025-02-09,325,Dine-in,1
10513,2025-02-09,325,Dine-in,1
10651,2025-02-09,325,Takeaway,1
36795,2025-02-09,325,Website/App,1
47607,2025-02-09,325,Third-party Delivery,1
25512,2025-02-09,325,Third-party Delivery,1
